Date,Stock,Tweet,Price
2023-02-28,AMZN,Market sentiment towards AMZN looks neutral these days.,100.05001650489336
2023-01-25,TSLA,Analysts believe TSLA could dip after recent news.,114.57552560976502
2023-02-24,TSLA,"TSLA stock is drawing attention, traders are neutral.",115.24796470827592
2023-02-23,GOOGL,"GOOGL outlook is worried, according to many investors.",94.4673967412954
2023-01-19,AMZN,Analysts believe AMZN could rise after recent news.,92.03902588070363
2023-02-14,GOOGL,"GOOGL stock is drawing attention, traders are neutral.",87.99793268801773
2023-03-13,AMZN,"AMZN stock is drawing attention, traders are excited.",93.89707748083532
2023-02-22,AAPL,"Lots of chatter on AAPL today, could this mean stabilize?",118.69104280038302
2023-02-01,AAPL,"AAPL outlook is worried, according to many investors.",127.1602184308493
2023-03-29,MSFT,"I'm excited on MSFT, price action has been interesting.",252.34772443328157
2023-01-20,AMZN,Analysts believe AMZN could rise after recent news.,102.54447997838436
2023-02-03,AAPL,Market sentiment towards AAPL looks bearish these days.,110.5381747122457
2023-01-24,TSLA,"TSLA outlook is worried, according to many investors.",115.2987976598603
2023-03-15,AMZN,"AMZN outlook is neutral, according to many investors.",92.0357990874798
2023-03-13,GOOGL,"GOOGL stock is drawing attention, traders are neutral.",92.84076267637236
2023-02-23,MSFT,Market sentiment towards MSFT looks neutral these days.,252.2763125126309
2023-03-13,MSFT,Analysts believe MSFT could breakout after recent news.,251.24849642836065
2023-01-09,TSLA,"Investors are talking a lot about TSLA, big moves expected soon!",110.74399848729672
2023-01-10,MSFT,Market sentiment towards MSFT looks excited these days.,238.97799071361024
2023-03-13,AMZN,Analysts believe AMZN could rise after recent news.,103.07971095426508
2023-02-28,GOOGL,"Lots of chatter on GOOGL today, could this mean breakout?",92.71093545880773
2023-03-30,TSLA,"Lots of chatter on TSLA today, could this mean breakout?",115.44975062951112
2023-01-20,GOOGL,"GOOGL outlook is excited, according to many investors.",91.42717056681614
2023-02-09,TSLA,The way TSLA has been performing makes me feel bullish.,112.56845981398098
2023-02-15,AAPL,"AAPL stock is drawing attention, traders are bearish.",130.3104557300001
2023-02-07,GOOGL,"GOOGL stock is drawing attention, traders are worried.",88.41417458413825
2023-02-20,TSLA,"Lots of chatter on TSLA today, could this mean stabilize?",111.88185997100378
2023-02-09,GOOGL,"Lots of chatter on GOOGL today, could this mean dip?",87.71777194950126
2023-02-22,AMZN,"AMZN stock is drawing attention, traders are bearish.",104.77329839040188
2023-03-21,MSFT,"Lots of chatter on MSFT today, could this mean rise?",253.8537717711724
2023-02-07,AAPL,"I'm bullish on AAPL, price action has been interesting.",130.99342830602245
2023-03-17,TSLA,Analysts believe TSLA could fall after recent news.,114.37058262128392
2023-02-15,GOOGL,"Lots of chatter on GOOGL today, could this mean dip?",86.49507571519749
2023-01-13,AMZN,"I'm bearish on AMZN, price action has been interesting.",89.65641888629835
2023-01-06,AAPL,"Investors are talking a lot about AAPL, big moves expected soon!",107.33061285234297
2023-02-22,TSLA,"TSLA outlook is neutral, according to many investors.",114.80657640380984
2023-01-18,MSFT,The way MSFT has been performing makes me feel bearish.,251.54188046292808
2023-02-13,GOOGL,Analysts believe GOOGL could stabilize after recent news.,88.63862365044015
2023-03-07,AMZN,The way AMZN has been performing makes me feel bearish.,91.89867313786772
2023-03-14,GOOGL,"GOOGL stock is drawing attention, traders are excited.",105.64779114122965
2023-03-20,MSFT,Analysts believe MSFT could fall after recent news.,253.14061648859337
2023-01-20,MSFT,Market sentiment towards MSFT looks neutral these days.,256.3875940695456
2023-02-09,AMZN,The way AMZN has been performing makes me feel worried.,96.7871295272007
2023-01-11,TSLA,The way TSLA has been performing makes me feel neutral.,116.84545196412247
2023-01-06,TSLA,"TSLA outlook is bearish, according to many investors.",111.88185997100378
2023-02-09,MSFT,Market sentiment towards MSFT looks bearish these days.,238.97799071361024
2023-03-07,TSLA,"TSLA stock is drawing attention, traders are bullish.",117.26937252857788
2023-03-03,AMZN,"I'm bullish on AMZN, price action has been interesting.",95.6829014695944
2023-01-03,GOOGL,"I'm excited on GOOGL, price action has been interesting.",89.82595353728257
2023-02-07,TSLA,"I'm neutral on TSLA, price action has been interesting.",115.15479892754824
2023-02-20,AMZN,Market sentiment towards AMZN looks worried these days.,104.91895621571564
2023-02-20,GOOGL,"Lots of chatter on GOOGL today, could this mean dip?",89.21135449552935
2023-02-06,AMZN,Analysts believe AMZN could stabilize after recent news.,94.05128089966354
2023-03-01,AMZN,"AMZN stock is drawing attention, traders are bullish.",89.29757967336829
2023-02-07,TSLA,Market sentiment towards TSLA looks worried these days.,113.63097750248954
2023-01-27,GOOGL,"GOOGL stock is drawing attention, traders are excited.",87.59981329687079
2023-01-16,AAPL,"Investors are talking a lot about AAPL, big moves expected soon!",119.29457374852431
2023-02-22,AAPL,"AAPL stock is drawing attention, traders are excited.",138.96122223397512
2023-01-09,MSFT,"I'm excited on MSFT, price action has been interesting.",253.93499282328747
2023-02-01,AMZN,Market sentiment towards AMZN looks neutral these days.,89.09791095488092
2023-03-07,MSFT,The way MSFT has been performing makes me feel neutral.,253.93499282328747
2023-03-06,TSLA,"TSLA stock is drawing attention, traders are bullish.",115.26617096790577
2023-01-17,GOOGL,"GOOGL stock is drawing attention, traders are worried.",86.49507571519749
2023-01-18,AMZN,"I'm bearish on AMZN, price action has been interesting.",89.07407304765302
2023-03-28,GOOGL,"GOOGL outlook is bearish, according to many investors.",103.92117866845123
2023-03-24,TSLA,The way TSLA has been performing makes me feel bullish.,114.05624946250992
2023-03-01,AMZN,"AMZN outlook is bearish, according to many investors.",95.66659292425828
2023-01-06,MSFT,"MSFT stock is drawing attention, traders are neutral.",237.14084694017723
2023-02-21,AAPL,"AAPL stock is drawing attention, traders are excited.",138.8150509186731
2023-02-13,GOOGL,Market sentiment towards GOOGL looks bullish these days.,89.64912995730377
2023-01-12,AMZN,Market sentiment towards AMZN looks excited these days.,100.05001650489336
2023-03-13,AAPL,"I'm excited on AAPL, price action has been interesting.",130.99342830602245
2023-02-09,GOOGL,"Lots of chatter on GOOGL today, could this mean rise?",89.21135449552935
2023-02-24,MSFT,Market sentiment towards MSFT looks neutral these days.,241.70844629714003
2023-02-27,GOOGL,"GOOGL stock is drawing attention, traders are excited.",88.63862365044015
2023-01-16,AMZN,"AMZN outlook is bearish, according to many investors.",96.81313331095652
2023-02-01,AMZN,Market sentiment towards AMZN looks neutral these days.,105.88256082750448
2023-01-02,TSLA,"I'm bullish on TSLA, price action has been interesting.",112.09895647004323
2023-03-06,TSLA,"Lots of chatter on TSLA today, could this mean stabilize?",113.63097750248954
2023-01-30,AAPL,"I'm bearish on AAPL, price action has been interesting.",127.78871309603984
2023-02-20,AAPL,Market sentiment towards AAPL looks excited these days.,134.1217558293525
2023-03-16,GOOGL,The way GOOGL has been performing makes me feel bullish.,89.75989832306075
2023-03-21,TSLA,"Lots of chatter on TSLA today, could this mean fall?",115.11576987004398
2023-01-02,GOOGL,"Lots of chatter on GOOGL today, could this mean dip?",86.16647590995666
2023-03-29,MSFT,"MSFT outlook is bullish, according to many investors.",237.8564216608738
2023-03-16,AAPL,"Investors are talking a lot about AAPL, big moves expected soon!",107.89910165451091
2023-03-17,TSLA,The way TSLA has been performing makes me feel worried.,114.00855815065005
2023-02-24,GOOGL,"Investors are talking a lot about GOOGL, big moves expected soon!",94.21294969027754
2023-01-20,GOOGL,Analysts believe GOOGL could breakout after recent news.,89.93258335656962
2023-01-30,GOOGL,"I'm bullish on GOOGL, price action has been interesting.",88.79797393518416
2023-03-07,AMZN,"AMZN stock is drawing attention, traders are worried.",89.09791095488092
2023-03-15,GOOGL,The way GOOGL has been performing makes me feel worried.,103.9596736554112
2023-01-12,TSLA,"Lots of chatter on TSLA today, could this mean breakout?",115.11576987004398
2023-03-14,AMZN,"I'm worried on AMZN, price action has been interesting.",104.77329839040188
2023-03-21,MSFT,"Lots of chatter on MSFT today, could this mean dip?",250.9171170147616
2023-02-06,TSLA,"TSLA outlook is bullish, according to many investors.",117.73577041637893
2023-02-27,TSLA,"Lots of chatter on TSLA today, could this mean dip?",107.34009767559544
2023-02-17,MSFT,Analysts believe MSFT could fall after recent news.,251.54188046292808
2023-03-29,MSFT,"Investors are talking a lot about MSFT, big moves expected soon!",253.93499282328747
2023-02-03,AAPL,"AAPL outlook is worried, according to many investors.",121.82459706709544
2023-02-22,TSLA,"TSLA outlook is bearish, according to many investors.",107.74149530735816
2023-01-03,AAPL,"I'm worried on AAPL, price action has been interesting.",118.71118624893776
2023-01-10,GOOGL,"I'm neutral on GOOGL, price action has been interesting.",87.71777194950126
2023-02-16,GOOGL,"Investors are talking a lot about GOOGL, big moves expected soon!",103.9596736554112
2023-01-24,MSFT,"I'm bearish on MSFT, price action has been interesting.",252.826821580197
2023-03-01,MSFT,"MSFT outlook is bearish, according to many investors.",249.71601303957576
2023-03-23,AMZN,Analysts believe AMZN could fall after recent news.,89.65641888629835
2023-03-13,MSFT,Market sentiment towards MSFT looks neutral these days.,239.65077902270352
2023-03-16,MSFT,The way MSFT has been performing makes me feel bullish.,253.22305341902452
2023-02-02,MSFT,Market sentiment towards MSFT looks worried these days.,250.0364394129566
2023-02-03,MSFT,"I'm bullish on MSFT, price action has been interesting.",250.1534581332311
2023-03-14,AMZN,"AMZN stock is drawing attention, traders are excited.",98.80649412024268
2023-02-15,AAPL,Market sentiment towards AAPL looks bearish these days.,118.71118624893776
2023-03-09,TSLA,Market sentiment towards TSLA looks excited these days.,112.56813073679352
2023-02-09,TSLA,The way TSLA has been performing makes me feel bullish.,112.61449191231668
2023-03-29,AMZN,"AMZN stock is drawing attention, traders are bearish.",94.05128089966354
2023-01-31,AMZN,The way AMZN has been performing makes me feel bullish.,98.96940265756044
2023-02-06,TSLA,"Lots of chatter on TSLA today, could this mean dip?",115.15479892754824
2023-02-08,AMZN,The way AMZN has been performing makes me feel bullish.,104.91895621571564
2023-03-09,AMZN,The way AMZN has been performing makes me feel neutral.,92.03902588070363
2023-03-09,MSFT,"MSFT outlook is worried, according to many investors.",253.14061648859337
2023-01-27,AMZN,"AMZN stock is drawing attention, traders are neutral.",105.88256082750448
2023-03-29,MSFT,"I'm neutral on MSFT, price action has been interesting.",239.42678753583849
2023-03-27,GOOGL,"I'm worried on GOOGL, price action has been interesting.",86.01952659374552
2023-03-09,AAPL,"AAPL stock is drawing attention, traders are excited.",110.111771602523
2023-01-02,AAPL,"Investors are talking a lot about AAPL, big moves expected soon!",119.06991308610915
2023-01-18,AMZN,Analysts believe AMZN could breakout after recent news.,91.27015849190768
2023-03-13,GOOGL,"Lots of chatter on GOOGL today, could this mean dip?",86.67560634834425
2023-03-20,TSLA,"I'm neutral on TSLA, price action has been interesting.",115.62556751982744
2023-03-28,AMZN,"AMZN stock is drawing attention, traders are excited.",89.29757967336829
2023-02-14,MSFT,"Lots of chatter on MSFT today, could this mean fall?",252.34772443328157
2023-02-10,AAPL,"AAPL outlook is neutral, according to many investors.",121.18533494402097
2023-02-09,MSFT,"Lots of chatter on MSFT today, could this mean stabilize?",257.4091621014592
2023-03-09,MSFT,The way MSFT has been performing makes me feel bullish.,249.2035675109092
2023-03-03,AAPL,Market sentiment towards AAPL looks bearish these days.,119.06991308610915
2023-02-10,MSFT,"I'm excited on MSFT, price action has been interesting.",251.91478909246692
2023-01-23,AMZN,Analysts believe AMZN could stabilize after recent news.,98.96940265756044
2023-02-24,AAPL,"I'm excited on AAPL, price action has been interesting.",109.09848629545628
2023-01-26,AAPL,"AAPL outlook is neutral, according to many investors.",112.50905292656483
2023-01-25,AAPL,"AAPL outlook is excited, according to many investors.",105.97676885173104
2023-01-02,TSLA,"TSLA stock is drawing attention, traders are worried.",111.11020743720992
2023-03-07,GOOGL,The way GOOGL has been performing makes me feel bearish.,103.7271867384658
2023-02-22,GOOGL,Analysts believe GOOGL could fall after recent news.,91.45167777496049
2023-03-13,AAPL,"Lots of chatter on AAPL today, could this mean rise?",109.4462456661918
2023-03-29,TSLA,Analysts believe TSLA could breakout after recent news.,117.26937252857788
2023-01-05,MSFT,"Lots of chatter on MSFT today, could this mean dip?",241.70844629714003
2023-01-02,GOOGL,"Lots of chatter on GOOGL today, could this mean breakout?",96.66495044526977
2023-01-11,GOOGL,"I'm bearish on GOOGL, price action has been interesting.",89.93258335656962
2023-02-09,AAPL,"AAPL stock is drawing attention, traders are worried.",112.50905292656483
2023-03-17,AAPL,"I'm worried on AAPL, price action has been interesting.",110.29145320597452
2023-01-04,GOOGL,Market sentiment towards GOOGL looks excited these days.,95.3960924679492
2023-02-14,AMZN,"AMZN outlook is worried, according to many investors.",94.05128089966354
2023-01-13,AAPL,"Lots of chatter on AAPL today, could this mean dip?",120.71500291031556
2023-02-16,AMZN,"AMZN outlook is bullish, according to many investors.",91.53580168052092
2023-03-17,GOOGL,"Investors are talking a lot about GOOGL, big moves expected soon!",86.16647590995666
2023-02-14,AMZN,Analysts believe AMZN could dip after recent news.,92.14327842542612
